wiki_join_field,index_wiki,season,episode,main_segment_title_wiki,air_date,viewers,episode_overall,index_yt,channelTitle,title,publishedAt,videoId,duration,viewCount,commentCount,likeCount,dislikeCount,published_dow,main_segment_title_yt,duration_in_seconds,duration_time
2017-11-06,117,4,29,Economic development incentives,2017-11-05,1010000.0,118,195.0,LastWeekTonight,Economic Development: Last Week Tonight with John Oliver (HBO),2017-11-06 07:30:00+00:00,8bl19RoR7lc,PT14M56S,8760857.0,6363.0,95627.0,4356.0,Monday,Economic Development,896.0,0:14:56
2017-11-13,118,4,30,Presidency of Donald Trump,2017-11-12,1200000.0,119,261.0,LastWeekTonight,The Trump Presidency: Last Week Tonight with John Oliver (HBO),2017-11-13 07:30:00+00:00,1ZAPwfrtAFY,PT23M51S,17805013.0,23132.0,229156.0,17344.0,Monday,The Trump Presidency,1431.0,0:23:51
2018-02-19,119,5,1,Trump vs. The World (soft power),2018-02-18,1200000.0,120,232.0,LastWeekTonight,Trump vs. The World: Last Week Tonight with John Oliver (HBO),2018-02-19 07:30:01+00:00,QCjk_NPsIqU,PT19M15S,15671894.0,28736.0,236748.0,17815.0,Monday,Trump vs. The World,1155.0,0:19:15
2018-02-26,120,5,2,2018 Italian general election,2018-02-25,1110000.0,121,221.0,LastWeekTonight,Italian Election: Last Week Tonight with John Oliver (HBO),2018-02-26 07:30:00+00:00,LdhQzXHYLZ4,PT21M12S,9512231.0,19039.0,158184.0,11343.0,Monday,Italian Election,1272.0,0:21:12
2018-03-05,121,5,3,NRA TV,2018-03-04,940000.0,122,216.0,LastWeekTonight,NRA TV: Last Week Tonight with John Oliver (HBO),2018-03-05 07:30:01+00:00,LEcbagW4O-s,PT20M1S,11176343.0,23758.0,175479.0,14085.0,Monday,NRA TV,1201.0,0:20:01
2018-03-12,122,5,4,Bitcoin and cryptocurrencies,2018-03-11,1080000.0,123,179.0,LastWeekTonight,Cryptocurrencies: Last Week Tonight with John Oliver (HBO),2018-03-12 06:30:00+00:00,g6iDZspbRMg,PT25M21S,12015261.0,14803.0,155887.0,6826.0,Monday,Cryptocurrencies,1521.0,0:25:21
2018-03-19,123,5,5,Mike Pence and the announcement of the book A Day in the Life of Marlon Bundo,2018-03-18,1230000.0,124,189.0,LastWeekTonight,Mike Pence: Last Week Tonight with John Oliver (HBO),2018-03-19 06:30:00+00:00,rs2RlZQVXBU,PT20M27S,17981960.0,22439.0,221682.0,16131.0,Monday,Mike Pence,1227.0,0:20:27
2018-04-02,124,5,6,Executive Office for Immigration Review,2018-04-01,1260000.0,125,217.0,LastWeekTonight,Immigration Courts: Last Week Tonight with John Oliver (HBO),2018-04-02 06:30:00+00:00,9fB0GBwJ2QA,PT17M52S,5610647.0,11201.0,103433.0,4037.0,Monday,Immigration Courts,1072.0,0:17:52
2018-04-09,125,5,7,Crisis pregnancy centers,2018-04-08,1130000.0,126,248.0,LastWeekTonight,Crisis Pregnancy Centers: Last Week Tonight with John Oliver (HBO),2018-04-09 06:30:00+00:00,4NNpkv3Us1I,PT21M9S,5101504.0,20076.0,104981.0,8829.0,Monday,Crisis Pregnancy Centers,1269.0,0:21:09
2018-04-16,126,5,8,"Corporate tax avoidance in the United States, Tax Cuts and Jobs Act of 2017",2018-04-15,1230000.0,127,159.0,LastWeekTonight,Corporate Taxes: Last Week Tonight with John Oliver (HBO),2018-04-16 06:30:00+00:00,RKjk0ECXjiQ,PT16M3S,6858421.0,7105.0,88582.0,3252.0,Monday,Corporate Taxes,963.0,0:16:03
2018-04-23,127,5,9,"Iran-United States relations, Iranian nuclear deal",2018-04-22,1190000.0,128,237.0,LastWeekTonight,Iran Deal: Last Week Tonight with John Oliver (HBO),2018-04-23 06:30:02+00:00,5xnZ_CeTqyM,PT21M22S,9029200.0,10927.0,107080.0,6574.0,Monday,Iran Deal,1282.0,0:21:22
2018-05-07,128,5,10,Rudy Giuliani,2018-05-06,1240000.0,129,66.0,LastWeekTonight,Rudy Giuliani: Last Week Tonight with John Oliver (HBO),2018-05-07 06:30:00+00:00,mXQuto1fMp4,PT15M37S,9219093.0,5583.0,108808.0,4584.0,Monday,Rudy Giuliani,937.0,0:15:37
2018-05-14,129,5,11,Crisis in Venezuela,2018-05-13,1030000.0,130,275.0,LastWeekTonight,Venezuela: Last Week Tonight with John Oliver (HBO),2018-05-14 06:30:01+00:00,IYfgvS0FA7U,PT19M33S,8508997.0,20412.0,108606.0,15236.0,Monday,Venezuela,1173.0,0:19:33
2018-05-21,130,5,12,Drug rehabilitation clinics,2018-05-20,1280000.0,131,110.0,LastWeekTonight,Rehab: Last Week Tonight with John Oliver (HBO),2018-05-21 06:30:00+00:00,hWQiXv0sn9Y,PT19M7S,8296409.0,7864.0,108345.0,2930.0,Monday,Rehab,1147.0,0:19:07
2018-06-04,131,5,13,Legal guardianship in elder care,2018-06-03,1140000.0,132,136.0,LastWeekTonight,Guardianship: Last Week Tonight with John Oliver (HBO),2018-06-04 06:30:00+00:00,nG2pEffLEJo,PT16M2S,5359526.0,5479.0,90129.0,1973.0,Monday,Guardianship,962.0,0:16:02
2018-06-11,132,5,14,"Stupid Watergate, Special Counsel investigation",2018-06-10,1140000.0,133,129.0,LastWeekTonight,Stupid Watergate II: Last Week Tonight with John Oliver (HBO),2018-06-11 06:30:00+00:00,mOVPStnVgvU,PT17M50S,7064093.0,8421.0,97784.0,4239.0,Monday,Stupid Watergate II,1070.0,0:17:50
2018-06-18,133,5,15,China and Xi Jinping,2018-06-17,1190000.0,134,246.0,LastWeekTonight,Xi Jinping: Last Week Tonight with John Oliver (HBO),2018-06-18 06:30:00+00:00,OubM8bD9kck,PT20M26S,11790429.0,18962.0,147419.0,10107.0,Monday,Xi Jinping,1226.0,0:20:26
2018-06-25,134,5,16,2018 Mexican elections,2018-06-24,940000.0,135,233.0,LastWeekTonight,Mexican Elections: Last Week Tonight with John Oliver (HBO),2018-06-25 06:30:00+00:00,8-hahRWhFvg,PT20M9S,7859609.0,12319.0,98723.0,7661.0,Monday,Mexican Elections,1209.0,0:20:09
2018-07-02,135,5,17,CRISPR and genome editing,2018-07-01,1120000.0,136,165.0,LastWeekTonight,Gene Editing: Last Week Tonight with John Oliver (HBO),2018-07-02 06:30:00+00:00,AJm8PeWkiEU,PT19M39S,8945949.0,12267.0,107940.0,4492.0,Monday,Gene Editing,1179.0,0:19:39
2018-07-30,136,5,18,Sexual harassment in the workplace in the United States,2018-07-29,920000.0,137,255.0,LastWeekTonight,Workplace Sexual Harassment: Last Week Tonight with John Oliver (HBO),2018-07-30 06:30:00+00:00,dHiAls8loz4,PT28M44S,8637300.0,19208.0,140268.0,10746.0,Monday,Workplace Sexual Harassment,1724.0,0:28:44
2018-08-06,137,5,19,District attorneys in the United States,2018-08-05,990000.0,138,139.0,LastWeekTonight,Prosecutors: Last Week Tonight with John Oliver (HBO),2018-08-06 06:30:00+00:00,ET_b78GSBUs,PT19M44S,6555174.0,6671.0,88110.0,2701.0,Monday,Prosecutors,1184.0,0:19:44
2018-08-13,138,5,20,Astroturfing,2018-08-12,1030000.0,139,70.0,LastWeekTonight,Astroturfing: Last Week Tonight with John Oliver (HBO),2018-08-13 06:30:00+00:00,Fmh4RdIwswE,PT18M34S,8094166.0,6777.0,105451.0,3946.0,Monday,Astroturfing,1114.0,0:18:34
2018-08-20,139,5,21,Trump tariffs,2018-08-19,1170000.0,140,173.0,LastWeekTonight,Trade: Last Week Tonight with John Oliver (HBO),2018-08-20 06:30:00+00:00,etkd57lPfPU,PT21M14S,12435850.0,12605.0,141366.0,6082.0,Monday,Trade,1274.0,0:21:14
2018-09-10,140,5,22,Felony voting disenfranchisement,2018-09-09,900000.0,141,202.0,LastWeekTonight,Felony Disenfranchisement: Last Week Tonight with John Oliver (HBO),2018-09-10 06:30:02+00:00,NpPyLcQ2vdI,PT13M22S,4934375.0,9678.0,81814.0,3852.0,Monday,Felony Disenfranchisement,802.0,0:13:22
2018-09-24,141,5,23,Facebook and the 2017 Rohingya persecution in Myanmar,2018-09-23,1010000.0,142,172.0,LastWeekTonight,Facebook: Last Week Tonight with John Oliver (HBO),2018-09-24 06:30:00+00:00,OjPYmEZxACM,PT19M41S,6439699.0,11002.0,118041.0,6606.0,Monday,Facebook,1181.0,0:19:41
2018-10-01,142,5,24,Brett Kavanaugh sexual assault allegations,2018-09-30,1160000.0,143,276.0,LastWeekTonight,Brett Kavanaugh: Last Week Tonight with John Oliver (HBO),2018-10-01 06:30:01+00:00,opi8X9hQ7q8,PT29M12S,12175478.0,36642.0,183920.0,31509.0,Monday,Brett Kavanaugh,1752.0,0:29:12
2018-10-08,143,5,25,2018 Brazilian general election,2018-10-07,1000000.0,144,291.0,LastWeekTonight,Brazilian Elections: Last Week Tonight with John Oliver (HBO),2018-10-08 06:30:00+00:00,FsZ3p9gOkpY,PT16M14S,5389825.0,52743.0,122674.0,133714.0,Monday,Brazilian Elections,974.0,0:16:14
2018-10-15,144,5,26,Disappearance of Jamal Khashoggi and Saudi Arabia–United States relations,2018-10-14,920000.0,145,263.0,LastWeekTonight,Saudi Arabia: Last Week Tonight with John Oliver (HBO),2018-10-15 06:30:00+00:00,ViDPIyiszoo,PT18M11S,9409715.0,14363.0,123387.0,13930.0,Monday,Saudi Arabia,1091.0,0:18:11
2018-10-29,145,5,27,State attorneys general,2018-10-28,920000.0,146,163.0,LastWeekTonight,State Attorneys General: Last Week Tonight with John Oliver (HBO),2018-10-29 06:30:00+00:00,UpdMYOtAmKY,PT19M7S,5487150.0,6420.0,80605.0,3381.0,Monday,State Attorneys General,1147.0,0:19:07
2018-11-05,146,5,28,Trump administration family separation policy,2018-11-04,650000.0,147,185.0,LastWeekTonight,Family Separation: Last Week Tonight with John Oliver (HBO),2018-11-05 07:30:00+00:00,ygVX1z6tDGI,PT18M20S,4809173.0,19247.0,123655.0,4541.0,Monday,Family Separation,1100.0,0:18:20
2018-11-12,147,5,29,Drain the Swamp,2018-11-11,780000.0,148,152.0,LastWeekTonight,Drain the Swamp: Last Week Tonight with John Oliver (HBO),2018-11-12 07:30:01+00:00,5HS2TstPfW4,PT16M37S,7051176.0,8677.0,95283.0,4191.0,Monday,Drain the Swamp,997.0,0:16:37
2018-11-19,148,5,30,Authoritarianism,2018-11-18,760000.0,149,228.0,LastWeekTonight,Authoritarianism: Last Week Tonight with John Oliver (HBO),2018-11-19 07:30:02+00:00,ximgPmJ9A5s,PT18M29S,8846835.0,19514.0,134992.0,9083.0,Monday,Authoritarianism,1109.0,0:18:29
